Date,Codigo,Valor_Dividendo
2026-01-02,VIUR11,0.089
2026-01-02,VRTA11,0.85
2026-01-02,VRTM11,0.09
2026-01-02,WHGR11,0.1
2026-01-02,XPCI11,0.88
2026-01-02,XPLG11,0.82
2026-01-02,XPSF11,0.07
2026-01-05,BBDC3,0.01725
2026-01-05,BBDC4,0.018975
2026-01-05,CMIN3,0.078002
2026-01-05,CXSE3,0.352128
2026-01-05,GGRC11,0.1
2026-01-05,GTWR11,0.9
2026-01-05,SANB11,0.166118
2026-01-07,ASAI3,0.104345
2026-01-08,FATN11,0.8
2026-01-09,BLMG11,0.4159
2026-01-09,BRCR11,0.41
2026-01-09,BTCI11,0.097
2026-01-09,BTHF11,0.10599
2026-01-09,DEVA11,0.4
2026-01-09,HCTR11,0.4
2026-01-09,RBRL11,0.75
2026-01-09,RBRP11,0.4
2026-01-09,RECR11,0.81
2026-01-09,RECT11,0.45
2026-01-09,RECV3,1.023968
2026-01-09,SPXS11,0.104
2026-01-12,CCME11,0.088
2026-01-12,CLIN11,0.95
2026-01-12,PCIP11,0.88
2026-01-12,PSEC11,0.65
2026-01-13,RBRR11,0.8
2026-01-13,RBRY11,1.25
2026-01-14,CPTS11,0.09
2026-01-14,MCCI11,1.0
2026-01-14,VGIP11,0.71
2026-01-14,VGIR11,0.13
2026-01-15,TOPP11,0.84
2026-01-16,AFHI11,1.01
2026-01-16,BTLG11,0.79
2026-01-16,RBRX11,0.09
2026-01-16,RZAK11,1.1
2026-01-16,RZAT11,0.95
2026-01-16,SNCI11,1.0
2026-01-16,SNEL11,0.1
2026-01-16,SNFF11,0.8
2026-01-19,ALZR11,0.0851
2026-01-19,BPML11,0.92
2026-01-19,MCRE11,0.11
2026-01-19,XPML11,0.91984
2026-01-20,BROF11,0.55
2026-01-20,CPSH11,0.11
2026-01-21,BTAL11,0.95
2026-01-21,SANB11,0.535864
2026-01-22,ALOS3,0.29248
2026-01-26,GZIT11,0.78
2026-01-30,ISAE4,0.21297
2026-02-02,AZPL11,0.075
2026-02-02,BBIG11,0.085
2026-02-02,BCIA11,0.86
2026-02-02,BCRI11,0.75
2026-02-02,BRCO11,0.87
2026-02-02,CACR11,1.2
2026-02-02,CYCR11,0.106
2026-02-02,GARE11,0.083
2026-02-02,GRUL11,0.08
2026-02-02,GTWR11,0.9
2026-02-02,HABT11,0.95
2026-02-02,HFOF11,0.06
2026-02-02,HGBS11,0.16
2026-02-02,HGCR11,0.95
2026-02-02,HGLG11,1.1
2026-02-02,HGRE11,0.85
2026-02-02,HGRU11,0.95
2026-02-02,HSAF11,0.95
2026-02-02,HSLG11,0.72
2026-02-02,HSML11,0.7
2026-02-02,HTMX11,1.0
2026-02-02,ICRI11,0.95
2026-02-02,ITRI11,0.85
2026-02-02,ITUB4,0.018182
2026-02-02,JSAF11,0.08
2026-02-02,JSCR11,0.095
2026-02-02,JSRE11,0.48
2026-02-02,KCRE11,0.08
2026-02-02,KFOF11,0.8
2026-02-02,KISU11,0.07
2026-02-02,KIVO11,1.14
2026-02-02,KNCR11,1.2
2026-02-02,KNHF11,1.0
2026-02-02,KNHY11,0.96
2026-02-02,KNIP11,0.7
2026-02-02,KNRI11,0.88
2026-02-02,KNSC11,0.09
2026-02-02,KNUQ11,1.3
2026-02-02,KORE11,0.6
2026-02-02,LIFE11,0.12
2026-02-02,LVBI11,0.75
2026-02-02,MANA11,0.11
2026-02-02,MFII11,1.05
2026-02-02,MXRF11,0.1
2026-02-02,OUJP11,1.06
2026-02-02,PATL11,0.57
2026-02-02,PMIS11,0.092
2026-02-02,PMLL11,1.0
2026-02-02,PORD11,0.1
2026-02-02,PVBI11,0.45
2026-02-02,RBFM11,0.106
2026-02-02,RBVA11,0.09
2026-02-02,RCRB11,1.07
2026-02-02,RPRI11,0.9
2026-02-02,RZTR11,1.0
2026-02-02,TEPP11,0.075
2026-02-02,TGAR11,0.71
2026-02-02,TRBL11,0.7
2026-02-02,TRXF11,0.93
2026-02-02,TVRI11,1.05
2026-02-02,URPR11,0.35
2026-02-02,VCJR11,0.88
2026-02-02,VGHF11,0.07
2026-02-02,VGRI11,0.12
2026-02-02,VILG11,0.8
2026-02-02,VINO11,0.045
2026-02-02,VISC11,0.84
2026-02-02,VIUR11,0.2067
2026-02-02,VRTA11,0.85
2026-02-02,VRTM11,0.09
2026-02-02,WHGR11,0.1
2026-02-02,XPCI11,0.88
2026-02-02,XPLG11,0.82
2026-02-02,XPSF11,0.07
2026-02-03,BBDC3,0.01725
2026-02-03,BBDC4,0.018975
2026-02-03,GGRC11,0.1
2026-02-05,CURY3,0.454475
2026-02-06,FATN11,0.8
2026-02-09,BLMG11,0.4
2026-02-09,BRCR11,0.41
2026-02-09,BTCI11,0.093
2026-02-09,BTHF11,0.101
2026-02-09,DEVA11,0.3
2026-02-09,HCTR11,0.27
2026-02-09,RBRL11,0.75
2026-02-09,RBRP11,0.4
2026-02-09,RECR11,0.8276
2026-02-09,RECT11,0.45
2026-02-09,SPXS11,0.092
2026-02-10,CCME11,0.084
2026-02-10,CLIN11,0.88
2026-02-10,PCIP11,0.83
2026-02-10,PSEC11,0.65
2026-02-11,RBRR11,0.8
2026-02-11,RBRY11,1.15
2026-02-12,CPTS11,0.09
2026-02-12,MCCI11,1.0
2026-02-12,VGIP11,0.64
2026-02-12,VGIR11,0.13
2026-02-13,BBSE3,2.606807
2026-02-13,TOPP11,0.84
2026-02-18,AFHI11,0.97
2026-02-18,BTLG11,0.8
2026-02-18,RBRX11,0.09
2026-02-18,RZAK11,1.1
2026-02-18,RZAT11,0.95
2026-02-18,SNCI11,1.0
2026-02-18,SNEL11,0.1
2026-02-18,SNFF11,0.72
2026-02-19,ALZR11,0.08355
2026-02-19,BPML11,0.92
2026-02-19,MCRE11,0.11
2026-02-19,XPML11,0.92
2026-02-20,ALOS3,0.29248
2026-02-20,BROF11,0.56
2026-02-20,CPSH11,0.11
2026-02-20,IGTI11,0.16852
2026-02-23,BTAL11,1.0
2026-02-23,GZIT11,0.42
2026-02-24,BBAS3,0.220517
2026-02-24,VIVT3,0.101702
2026-02-27,ISAE4,0.21297
2026-03-02,AZPL11,0.075
2026-03-02,BBIG11,0.07
2026-03-02,BCIA11,0.86
2026-03-02,BCRI11,0.66
2026-03-02,BRCO11,0.92
2026-03-02,CACR11,1.21
2026-03-02,CYCR11,0.106
2026-03-02,GARE11,0.083
2026-03-02,GRUL11,0.08
2026-03-02,GTWR11,0.9
2026-03-02,HABT11,0.95
2026-03-02,HFOF11,0.06
2026-03-02,HGBS11,0.17
2026-03-02,HGCR11,0.95
2026-03-02,HGLG11,1.1
2026-03-02,HGRE11,0.85
2026-03-02,HGRU11,0.95
2026-03-02,HSAF11,0.95
2026-03-02,HSLG11,0.72
2026-03-02,HSML11,0.7
2026-03-02,HTMX11,1.2
2026-03-02,ICRI11,0.95
2026-03-02,ITRI11,0.85
2026-03-02,ITSA4,0.024243
2026-03-02,ITUB4,0.018182
2026-03-02,JSAF11,0.08
2026-03-02,JSCR11,0.095
2026-03-02,JSRE11,0.48
2026-03-02,KCRE11,0.08
2026-03-02,KFOF11,0.8
2026-03-02,KISU11,0.07
2026-03-02,KIVO11,0.86
2026-03-02,KNCR11,1.0
2026-03-02,KNHF11,1.0
2026-03-02,KNHY11,0.9
2026-03-02,KNIP11,0.65
2026-03-02,KNRI11,1.1
2026-03-02,KNSC11,0.08
2026-03-02,KNUQ11,1.1
2026-03-02,KORE11,0.6
2026-03-02,LIFE11,0.12
2026-03-02,LVBI11,0.75
2026-03-02,MANA11,0.11
2026-03-02,MFII11,1.05
2026-03-02,MXRF11,0.1
2026-03-02,OUJP11,1.06
2026-03-02,PATL11,0.57
2026-03-02,PMIS11,0.092
2026-03-02,PMLL11,1.0
2026-03-02,PORD11,0.1
2026-03-02,PVBI11,0.45
2026-03-02,RBFM11,0.108
2026-03-02,RBVA11,0.09
2026-03-02,RCRB11,1.07
2026-03-02,RPRI11,0.86
2026-03-02,RZTR11,1.0
2026-03-02,TEPP11,0.08
2026-03-02,TGAR11,0.72
2026-03-02,TRBL11,0.7
2026-03-02,TRXF11,0.93
2026-03-02,TVRI11,1.05
2026-03-02,URPR11,0.35
2026-03-02,VCJR11,0.69
2026-03-02,VGHF11,0.07
2026-03-02,VGRI11,0.12
2026-03-02,VILG11,0.82
2026-03-02,VINO11,0.04
2026-03-02,VISC11,0.84
2026-03-02,VRTA11,0.85
2026-03-02,VRTM11,0.09
2026-03-02,WHGR11,0.1
2026-03-02,XPCI11,0.85
2026-03-02,XPLG11,0.82
2026-03-02,XPSF11,0.07
2026-03-03,BBAS3,0.070142
2026-03-03,BBDC3,0.01725
2026-03-03,BBDC4,0.018975
2026-03-03,GGRC11,0.1
2026-03-06,FATN11,0.8
2026-03-09,BLMG11,0.4
2026-03-09,BRCR11,0.41
2026-03-09,BTCI11,0.093
2026-03-09,BTHF11,0.101
2026-03-09,CSMG3,0.001815
2026-03-09,DEVA11,0.3
2026-03-09,HCTR11,0.26
2026-03-09,RBRL11,0.75
2026-03-09,RBRP11,0.4
2026-03-09,RECR11,0.7253
2026-03-09,RECT11,0.45
2026-03-09,SPXS11,0.092
2026-03-10,CCME11,0.084
2026-03-10,CLIN11,0.95
2026-03-10,PCIP11,0.8
2026-03-10,PSEC11,0.65
2026-03-11,GGBR4,0.1
2026-03-11,GOAU4,0.05
2026-03-11,RBRR11,0.7
2026-03-11,RBRY11,1.09
2026-03-12,CPTS11,0.09
2026-03-12,MCCI11,1.0
2026-03-12,VGIP11,0.74
2026-03-12,VGIR11,0.12
2026-03-13,ISAE4,0.12718
2026-03-13,TOPP11,0.84
2026-03-16,AFHI11,0.97
2026-03-16,BTLG11,0.8
2026-03-16,RBRX11,0.09
2026-03-16,RZAK11,1.05
2026-03-16,RZAT11,1.0
2026-03-16,SNCI11,1.0
2026-03-16,SNEL11,0.1
2026-03-16,SNFF11,0.72
2026-03-17,MCRE11,0.11
2026-03-18,BROF11,0.56
2026-03-18,CPSH11,0.11
2026-03-19,ALZR11,0.08355
2026-03-19,BPML11,0.92
2026-03-19,BTAL11,1.0
2026-03-19,XPML11,0.92
2026-03-20,ITSA4,0.116
2026-03-20,ITUB4,0.34888
2026-03-20,SBSP3,0.833425
2026-03-23,WEGE3,0.100121
2026-03-24,CSMG3,0.468386
2026-03-24,SMFT3,0.065124
2026-03-24,TIMS3,0.163271
2026-03-25,CMIG4,0.23
2026-03-25,GZIT11,0.42
2026-03-25,LREN3,0.222698
2026-03-26,TOTS3,0.18
2026-03-26,VIVT3,0.062586
2026-03-27,RDOR3,0.159148
2026-03-27,VBBR3,0.329995
2026-03-30,ALOS3,0.29248
2026-03-30,RENT3,0.522119
2026-03-30,RENT4,0.522119
2026-03-31,MULT3,0.285477
2026-03-31,PSSA3,0.542318
2026-04-01,AZPL11,0.075
2026-04-01,B3SA3,0.07434
2026-04-01,BCIA11,0.86
2026-04-01,BCRI11,0.74
2026-04-01,BRCO11,0.92
2026-04-01,CACR11,1.2
2026-04-01,CYCR11,0.106
2026-04-01,GARE11,0.083
2026-04-01,GRUL11,0.08
2026-04-01,GTWR11,0.9
2026-04-01,HABT11,0.95
2026-04-01,HFOF11,0.06
2026-04-01,HGBS11,0.17
2026-04-01,HGCR11,0.95
2026-04-01,HGLG11,1.1
2026-04-01,HGRE11,0.85
2026-04-01,HGRU11,0.95
2026-04-01,HSAF11,0.95
2026-04-01,HSML11,0.7
2026-04-01,HTMX11,1.2
2026-04-01,HYPE3,0.26304
2026-04-01,ICRI11,1.05
2026-04-01,ITUB4,0.018182
2026-04-01,JSCR11,0.095
2026-04-01,JSRE11,0.48
2026-04-01,KCRE11,0.1
2026-04-01,KFOF11,0.8
2026-04-01,KNCR11,1.15
2026-04-01,KNHY11,1.1
2026-04-01,KNIP11,1.05
2026-04-01,KNRI11,1.1
2026-04-01,KNSC11,0.11
2026-04-01,KNUQ11,1.2
2026-04-01,LIFE11,0.12
2026-04-01,LVBI11,0.75
2026-04-01,MANA11,0.11
2026-04-01,MFII11,1.06
2026-04-01,MXRF11,0.095
2026-04-01,OUJP11,1.1
2026-04-01,PMIS11,0.092
2026-04-01,PMLL11,1.0
2026-04-01,PORD11,0.098
2026-04-01,PSSA3,0.886101
2026-04-01,RBVA11,0.09
2026-04-01,RCRB11,1.07
2026-04-01,RPRI11,0.9
2026-04-01,TEPP11,0.131
2026-04-01,TRXF11,0.93
2026-04-01,VCJR11,0.9
2026-04-01,VGRI11,0.075
2026-04-01,VILG11,0.82
2026-04-01,VINO11,0.04
2026-04-01,VISC11,0.84
2026-04-01,VRTA11,0.85
2026-04-01,VRTM11,0.09
2026-04-01,WHGR11,0.1
2026-04-01,XPCI11,0.85
2026-04-01,XPLG11,0.82
2026-04-01,XPSF11,0.07
2026-04-02,BBDC3,0.01725
2026-04-02,BBDC4,0.018975
2026-04-02,GGRC11,0.1
2026-04-06,ISAE4,0.141311
2026-04-07,BBDC3,0.270308
2026-04-07,BBDC4,0.297339
2026-04-07,IRBR3,0.619215
2026-04-07,RADL3,0.086015
2026-04-08,FATN11,0.8
2026-04-09,BLMG11,0.4
2026-04-09,BRCR11,0.41
2026-04-09,BTCI11,0.093
2026-04-09,BTHF11,0.101
2026-04-09,DEVA11,0.3
2026-04-09,HCTR11,0.23
2026-04-09,RBRL11,0.75
2026-04-09,RBRP11,0.4
2026-04-09,RECR11,1.0335
2026-04-09,RECT11,0.45
2026-04-09,SPXS11,0.095
2026-04-09,VIUR11,3.826324
2026-04-10,CCME11,0.086
2026-04-10,CLIN11,0.95
2026-04-10,PCIP11,0.85
2026-04-10,PSEC11,0.65
2026-04-13,RBRR11,0.7
2026-04-13,RBRY11,1.06
2026-04-14,CPTS11,0.09
2026-04-14,MCCI11,1.0
2026-04-14,VGIP11,0.73
2026-04-14,VGIR11,0.13
2026-04-15,IGTI11,0.16852
2026-04-15,TOPP11,0.84
2026-04-16,AFHI11,0.98
2026-04-16,BTLG11,0.81
2026-04-16,RBRX11,0.09
2026-04-16,RZAK11,1.1
2026-04-16,RZAT11,1.4
2026-04-16,SNCI11,1.0
2026-04-16,SNEL11,0.1
2026-04-16,SNFF11,0.72
2026-04-17,ALZR11,0.08355
2026-04-17,BPML11,0.92
2026-04-17,CMIN3,0.141493
2026-04-17,MCRE11,0.11
2026-04-17,XPML11,0.92
2026-04-20,ISAE4,0.141311
